Date	AAPL	BA	T	MGM	AMZN	IBM	TSLA	GOOG	sp500
2/13/2013	66.715714	74.779999	35.419998	13.34	269.470001	200.089996	38.450001	389.968292	1520.329956
2/14/2013	66.655716	74.93	35.290001	13.29	269.23999	199.649994	38.27	392.439056	1521.380005
2/15/2013	65.737144	75.029999	35.360001	12.88	265.089996	200.979996	37.040001	394.964569	1519.790039
2/19/2013	65.71286	74.650002	35.669998	12.74	269.75	200.320007	39.279999	401.918518	1530.939941
2/20/2013	64.121429	74.779999	35.470001	12.54	266.410004	199.309998	38.540001	394.750366	1511.949951
2/21/2013	63.722858	76.010002	35.43	12.37	265.940002	198.330002	35.16	396.279633	1502.420044
2/22/2013	64.401428	76.660004	35.68	12.42	265.420013	201.089996	36.110001	398.361847	1515.599976
2/25/2013	63.257141	75.029999	35.189999	12.19	259.869995	197.509995	34.380001	393.908539	1487.849976
2/26/2013	64.138573	75.650002	35.490002	12.11	259.359985	199.139999	34.43	393.589722	1496.939941
2/27/2013	63.509998	77.360001	35.849998	12.48	263.25	202.330002	35.099998	398.396698	1515.98999
2/28/2013	63.057144	76.900002	35.91	12.49	264.269989	200.830002	34.830002	399.104065	1514.680054
3/1/2013	61.495716	77.279999	36.009998	12.43	265.73999	202.910004	34.650002	401.589752	1518.199951
3/4/2013	60.007141	77.089996	36.23	12.16	273.109985	205.190002	35.580002	409.216156	1525.199951
3/5/2013	61.591427	78.660004	36.599998	12.09	275.589996	206.529999	36.650002	417.734222	1539.790039
3/6/2013	60.808571	79.080002	36.290001	12.21	273.790009	208.380005	37.689999	414.137695	1541.459961
3/7/2013	61.511429	81.050003	36.389999	12.44	273.880005	209.419998	38.23	414.745422	1544.26001
3/8/2013	61.674286	81.230003	36.68	12.37	274.190002	210.380005	38.470001	414.207458	1551.180054
3/11/2013	62.552856	82.940002	36.599998	12.45	271.23999	210.080002	39.099998	415.851288	1556.219971
3/12/2013	61.204285	84.160004	36.720001	12.35	274.130005	210.550003	39.119999	412.259735	1552.47998
3/13/2013	61.192856	84.75	36.599998	12.41	275.100006	212.059998	38.98	411.114044	1554.52002
3/14/2013	61.785713	84.620003	36.860001	13.25	265.73999	215.800003	36.849998	409.236084	1563.22998
3/15/2013	63.380001	86.43	36.43	13.16	261.820007	214.919998	35.290001	405.629608	1560.699951
3/18/2013	65.102859	85.18	36.150002	13.03	257.890015	213.210007	35.150002	402.386749	1552.099976
3/19/2013	64.927139	85.510002	36.139999	12.78	256.410004	213.440002	35.080002	404.145172	1548.339966
3/20/2013	64.582855	85.370003	36.189999	12.95	257.279999	215.059998	35.950001	405.833832	1558.709961
3/21/2013	64.675713	84.330002	36.150002	12.78	253.389999	212.259995	36.009998	404.115265	1545.800049
3/22/2013	65.987144	84.82	36.43	13.06	257.75	212.080002	36.619999	403.642059	1556.890015
3/25/2013	66.225716	84.849998	36.389999	13.14	256.019989	210.740005	37.529999	403.308289	1551.689941
3/26/2013	65.877144	86.620003	36.740002	13.14	260.309998	212.360001	37.860001	404.693115	1563.77002
3/27/2013	64.582855	86.199997	36.619999	12.96	265.299988	210.889999	38.16	399.831329	1562.849976
3/28/2013	63.237144	85.849998	36.689999	13.15	266.48999	213.300003	37.889999	395.612152	1569.189941
4/1/2013	61.272858	85.25	37.25	12.82	261.609985	212.380005	43.93	399.099091	1562.170044
4/2/2013	61.398571	84.089996	37.57	12.48	263.320007	214.360001	44.34	405.001953	1570.25
4/3/2013	61.712856	84.360001	37.279999	12.22	259.029999	212.660004	41.099998	401.594727	1553.689941
4/4/2013	61.102856	84.949997	37.91	12.27	259.079987	211.309998	42.009998	396.050507	1559.97998
4/5/2013	60.457142	86.169998	38.02	11.99	255.479996	209.410004	41.369999	390.062958	1553.280029
4/8/2013	60.887142	86.75	37.619999	12.36	258.950012	209.320007	41.830002	385.978271	1563.069946
4/9/2013	60.997143	87.209999	37.759998	12.64	261.140015	209.220001	40.5	387.373016	1568.609985
4/10/2013	62.241428	87.82	38.18	12.93	264.769989	212	41.860001	393.614624	1587.72998
4/11/2013	62.047142	88.529999	38.540001	12.86	269.850006	212.919998	43.59	393.719238	1593.369995
4/12/2013	61.400002	88.889999	38.59	13.04	272.869995	211.380005	43.75	393.549866	1588.849976
4/15/2013	59.978573	86.769997	37.950001	12.27	267.720001	209.259995	43.299999	389.505035	1552.359985
4/16/2013	60.89143	86.889999	37.939999	12.49	272.339996	212	45.59	395.203674	1574.569946
4/17/2013	57.542858	86.690002	37.779999	12.45	267.399994	209.669998	45.450001	389.818878	1552.01001
4/18/2013	56.007141	86.120003	37.740002	12.06	259.420013	207.149994	46.970001	381.524963	1541.609985
4/19/2013	55.790001	87.959999	38.279999	12.23	260.320007	190	47.830002	398.441528	1555.25
4/22/2013	56.952858	86.940002	38.73	12.33	263.549988	187.830002	50.189999	398.561096	1562.5
4/23/2013	58.01857	88.18	39	12.75	268.899994	191.610001	51.009998	402.441559	1578.780029
4/24/2013	57.922855	90.830002	37.040001	13.03	268.779999	191.710007	50.43	405.206177	1578.790039
4/25/2013	58.34	91.669998	37.279999	13.53	274.700012	193.949997	52	403.039307	1585.160034
4/26/2013	59.599998	92.849998	37.040001	13.52	254.809998	194.309998	51.200001	399.213654	1582.23999
4/29/2013	61.445713	91.900002	37.299999	13.74	249.740005	199.149994	54.939999	408.000702	1593.609985
4/30/2013	63.254284	91.410004	37.459999	14.12	253.809998	202.539993	53.990002	410.745422	1597.569946
5/1/2013	62.755714	91.18	37.560001	13.8	248.229996	199.630005	53.279999	408.683167	1582.699951
5/2/2013	63.645714	92.209999	37.560001	14.55	252.550003	202.389999	54.110001	413.256012	1597.589966
5/3/2013	64.28286	93.739998	37.34	14.66	258.049988	204.509995	54.549999	421.280945	1614.420044
5/6/2013	65.815712	94.190002	37.09	14.81	255.720001	202.779999	59.5	429.166382	1617.5
5/7/2013	65.522858	94.790001	37.52	14.71	257.730011	203.630005	55.509998	427.014435	1625.959961
5/8/2013	66.262856	94.040001	37.830002	14.7	258.679993	204.820007	55.790001	435.183838	1632.689941
5/9/2013	65.252853	94.610001	37.330002	15.14	260.160004	203.240005	69.400002	434.112823	1626.670044
5/10/2013	64.709999	94.239998	37.360001	15.61	263.630005	204.470001	76.760002	438.471497	1633.699951
5/13/2013	64.96286	94.760002	37	15.7	264.51001	202.470001	87.800003	437.126556	1633.77002
5/14/2013	63.408573	96.110001	37.23	15.86	268.329987	203.210007	83.239998	441.893677	1650.339966
5/15/2013	61.264286	97.019997	37.529999	15.44	266.559998	203.320007	84.839996	456.234924	1658.780029
5/16/2013	62.082859	96.580002	37.380001	15.26	264.119995	204.690002	92.25	450.247375	1650.469971
5/17/2013	61.894287	98.919998	37.439999	15.34	269.899994	208.440002	91.5	452.892456	1667.469971
5/20/2013	63.275715	98.720001	37.220001	15.5	267.630005	207.600006	89.940002	452.568665	1666.290039
5/21/2013	62.808571	98.75	36.939999	15.54	268.859985	208.649994	87.589996	451.791565	1669.160034
5/22/2013	63.049999	97.93	36.619999	15.08	262.959991	206.990005	87.239998	443.049347	1655.349976
5/23/2013	63.162857	99.75	36.740002	14.93	261.799988	206.160004	92.730003	439.746735	1650.51001
5/24/2013	63.592857	100	36.75	14.93	261.73999	205.720001	97.080002	435.029388	1649.599976
5/28/2013	63.062859	100.110001	36.18	15.27	267.290009	207.779999	110.330002	438.989563	1660.060059
5/29/2013	63.564285	99.089996	35.91	15.09	265.529999	207.919998	104.629997	432.533752	1648.359985
5/30/2013	64.511429	100.540001	35.5	15.33	266.829987	209.360001	104.949997	433.754181	1654.410034
5/31/2013	64.247147	99.019997	34.990002	15.17	269.200012	208.020004	97.760002	433.983337	1630.73999
6/3/2013	64.388573	100.739998	35.07	15.19	266.880005	208.949997	92.589996	432.195038	1640.420044
6/4/2013	64.187141	99.610001	35.669998	15.01	265.700012	206.190002	94.839996	427.945953	1631.380005
6/5/2013	63.587143	98.489998	35.259998	14.52	267.170013	202.740005	95.370003	428.244843	1608.900024
6/6/2013	62.637142	99.760002	35.810001	14.58	267.829987	203.800003	97.349998	430.705597	1622.560059
6/7/2013	63.115715	102.489998	35.450001	14.95	276.869995	206.350006	102.040001	438.222443	1643.380005
6/10/2013	62.69857	102.239998	35.990002	15.18	281.070007	205.020004	100.050003	443.447845	1642.810059
6/11/2013	62.514286	101.75	35.759998	14.79	274.779999	203.979996	94.470001	438.262299	1626.130005
6/12/2013	61.741428	100.879997	35.619999	14.76	271.670013	201.199997	97.730003	434.361908	1612.52002
6/13/2013	62.279999	102.160004	36.299999	14.96	275.790009	203.770004	98.18	436.862518	1636.359985
6/14/2013	61.435715	101.830002	35.91	14.75	273.98999	202.199997	100.300003	435.8862	1626.72998
6/17/2013	61.714287	103.029999	35.759998	14.94	278.059998	203.039993	102.199997	441.470276	1639.040039
6/18/2013	61.681427	104.080002	36.169998	15.1	281.76001	204.869995	103.389999	448.628418	1651.810059
6/19/2013	60.42857	102.25	35.25	14.99	278.160004	201.940002	104.68	448.658325	1628.930054
6/20/2013	59.548573	99.639999	34.349998	14.06	273.440002	197.350006	100.650002	440.718079	1588.189941
6/21/2013	59.07143	99.980003	34.470001	13.81	273.359985	195.460007	99.550003	438.82019	1592.430054
6/24/2013	57.505714	97.849998	34.459999	13.25	270.609985	193.539993	101.489998	433.270996	1573.089966
6/25/2013	57.51857	98.669998	35.029999	13.7	272.089996	194.979996	102.400002	431.482697	1588.030029
6/26/2013	56.867142	100.75	35.330002	14.32	277.570007	194.860001	105.720001	435.193787	1603.26001
6/27/2013	56.254284	103.150002	35.630001	14.47	277.549988	195.649994	109.25	436.8974	1613.199951
6/28/2013	56.647144	102.440002	35.400002	14.78	277.690002	191.110001	107.360001	438.541229	1606.280029
7/1/2013	58.459999	103.239998	35.299999	15.08	282.100006	191.279999	117.18	442.282227	1614.959961
7/2/2013	59.784286	101.470001	35.529999	14.87	283.730011	191.5	117.82	439.507629	1614.079956
7/3/2013	60.114285	102.889999	35.619999	14.93	284.029999	193.25	115.239998	441.559937	1615.410034
7/5/2013	59.631428	104.199997	35.830002	15.37	285.880005	194.929993	120.089996	445.076752	1631.890015
7/8/2013	59.292858	104.370003	35.580002	15.57	290.589996	194.979996	121.610001	450.855072	1640.459961
7/9/2013	60.335712	104.68	35.599998	15.44	291.529999	191.300003	123.449997	450.92981	1652.319946
7/10/2013	60.104286	105.5	35.389999	15.35	292.329987	192.25	122.269997	451.303406	1652.619995
7/11/2013	61.041428	106.879997	35.869999	15.26	299.660004	192.800003	125.610001	458.401794	1675.02002
7/12/2013	60.93	101.870003	35.810001	15.26	307.549988	192.070007	129.899994	459.776642	1680.189941
7/15/2013	61.062859	105.660004	35.549999	15.72	306.570007	194	127.260002	460.6185	1682.5
7/16/2013	61.457142	104.230003	35.880001	15.7	306.869995	193.850006	109.050003	458.087982	1676.26001
7/17/2013	61.472858	104.790001	35.959999	15.69	308.690002	194.550003	120.25	457.559967	1680.910034
7/18/2013	61.68	107.629997	35.740002	16.18	304.109985	197.990005	119.029999	453.639648	1689.369995
7/19/2013	60.707142	106.959999	35.810001	16.18	305.230011	193.539993	119.68	446.625946	1692.089966
7/22/2013	60.901428	106.860001	35.580002	16.16	303.480011	194.089996	122.43	453.649597	1695.530029
7/23/2013	59.855713	107.790001	35.810001	16.120001	301.059998	194.979996	122.739998	450.212494	1692.390015
7/24/2013	62.93	106.949997	35.400002	16.07	298.940002	196.610001	121.699997	449.76416	1685.939941
7/25/2013	62.642857	106.699997	35.459999	15.83	303.399994	197.220001	124.07	442.192566	1690.25
7/26/2013	62.998573	105.599998	35.599998	15.94	312.01001	197.350006	129.389999	441.021942	1691.650024
7/29/2013	63.970001	104.809998	35.880001	15.96	306.100006	196.210007	134.619995	439.487701	1685.329956
7/30/2013	64.760002	105.730003	35.419998	16.35	302.410004	196.009995	131.740005	443.796539	1685.959961
7/31/2013	64.647141	105.099998	35.27	16.309999	301.220001	195.039993	134.279999	442.217468	1685.72998
8/1/2013	65.239998	106.699997	35.720001	16.85	305.570007	195.809998	135.550003	450.421722	1706.869995
8/2/2013	66.077141	107.900002	35.77	16.450001	304.209991	195.160004	138	451.592316	1709.670044
8/5/2013	67.064285	107.5	35.669998	16.549999	300.98999	195.5	144.679993	450.810242	1707.140015
8/6/2013	66.464287	107.040001	35.48	16.91	300.75	190.990005	142.149994	446.610992	1697.369995
8/7/2013	66.425713	106.419998	35.59	17.280001	296.910004	188.559998	134.229996	443.662048	1690.910034
8/8/2013	65.858574	105.839996	35.290001	17.49	295.73999	187.929993	153.479996	444.6633	1697.47998
8/9/2013	64.921425	105.330002	34.799999	17.25	297.26001	187.820007	153	443.54248	1691.420044
8/12/2013	66.765717	104.239998	34.919998	17.23	296.690002	189.089996	147.380005	441.101654	1689.469971
8/13/2013	69.938568	106.230003	34.720001	17.370001	293.970001	188.419998	145.429993	438.979584	1694.160034
8/14/2013	71.214287	104.160004	34.77	17.360001	291.339996	187.529999	139.360001	433.280945	1685.390015
8/15/2013	71.129997	102.730003	34.349998	17.139999	286.470001	185.789993	139.669998	428.224915	1661.319946
8/16/2013	71.761429	103.470001	34.18	17.190001	284.820007	185.339996	142	426.855042	1655.829956
8/19/2013	72.534286	104.720001	33.790001	17.200001	285.570007	184.229996	144.899994	431.20871	1646.060059
8/20/2013	71.581429	104.629997	33.869999	17.24	287.089996	184.559998	149.580002	431.094147	1652.349976
8/21/2013	71.765717	103.910004	33.48	17.459999	284.570007	184.860001	147.860001	433.04184	1642.800049
8/22/2013	71.851425	105.139999	33.82	17.82	289.730011	185.190002	157.100006	435.223663	1656.959961
8/23/2013	71.574287	105.480003	34.290001	18	290.01001	185.419998	161.839996	433.480225	1663.5
8/26/2013	71.852859	105.529999	33.82	18.15	286.209991	184.740005	164.220001	431.577332	1656.780029
8/27/2013	69.798569	103.209999	33.689999	17.360001	280.929993	182.740005	167.009995	423.487671	1630.47998
8/28/2013	70.128571	103.269997	33.580002	17.68	281.579987	182.160004	166.449997	422.690643	1634.959961
8/29/2013	70.242859	104.93	33.650002	17.780001	283.980011	182.639999	166.059998	426.117798	1638.170044
8/30/2013	69.602859	103.919998	33.830002	17.690001	280.980011	182.270004	169	421.868744	1632.969971
9/3/2013	69.797142	105.010002	33.32	17.969999	288.799988	183.960007	168.940002	428.583557	1639.77002
9/4/2013	71.241432	106.370003	33.740002	18.25	293.640015	183.130005	170.619995	434.187561	1653.079956
9/5/2013	70.752853	106.650002	33.34	18.290001	294.100006	184.149994	169.929993	438.137756	1655.079956
9/6/2013	71.174286	106.07	33.41	18.42	295.859985	183.029999	166.970001	438.147705	1655.170044
9/9/2013	72.309998	107.190002	33.630001	18.74	299.709991	184.979996	160.699997	442.366913	1671.709961
9/10/2013	70.662857	108.169998	33.970001	19.040001	300.359985	186.600006	166.369995	442.675751	1683.98999
9/11/2013	66.815712	109.230003	33.970001	19.1	299.640015	190.699997	163.520004	446.421692	1689.130005
9/12/2013	67.527145	109.800003	34.380001	18.870001	298.859985	190.729996	164.929993	444.862549	1683.420044
9/13/2013	66.414284	111.330002	34.32	19.290001	297.920013	192.169998	165.539993	442.875	1687.98999
9/16/2013	64.302856	115.669998	34.57	19.299999	296.059998	193.149994	166.580002	442.222443	1697.599976
9/17/2013	65.045715	117.110001	34.75	19.549999	304.170013	192.160004	166.229996	441.400513	1704.76001
9/18/2013	66.382858	118.400002	34.950001	19.77	312.029999	194.419998	166.220001	449.973389	1725.52002
9/19/2013	67.471428	119.040001	34.810001	20.18	312.059998	193.389999	177.919998	447.517609	1722.339966
9/20/2013	66.772858	116.629997	34.310001	19.92	316.339996	190.020004	183.389999	449.868774	1709.910034
9/23/2013	70.091431	117.510002	34.220001	19.860001	311.48999	190.990005	181.110001	441.594788	1701.839966
9/24/2013	69.871429	119	34.09	20.139999	314.130005	189.970001	182.330002	441.76416	1697.420044
9/25/2013	68.790001	118.510002	34.049999	20.200001	312.649994	189.470001	185.240005	436.977112	1692.77002
9/26/2013	69.459999	119.379997	34.23	20.27	318.119995	190.220001	188.639999	437.445343	1698.670044
9/27/2013	68.964287	118.739998	33.98	20.219999	316.01001	186.919998	190.899994	436.558685	1691.75
9/30/2013	68.10714	117.5	33.82	20.440001	312.640015	185.179993	193.369995	436.31958	1681.550049
10/1/2013	69.708572	117.75	34.060001	20.74	320.950012	186.380005	193	441.843872	1695
10/2/2013	69.937141	117.839996	33.939999	20.700001	320.51001	184.960007	180.949997	442.337006	1693.869995
10/3/2013	69.058571	115.239998	33.639999	20.58	314.76001	183.860001	173.309998	436.409241	1678.660034
10/4/2013	69.004288	117.199997	33.75	20.59	319.040009	184.100006	180.979996	434.546204	1690.5
10/7/2013	69.678574	116.690002	34	20.379999	310.029999	182.009995	183.070007	431.253571	1676.119995
10/8/2013	68.705711	115.440002	33.110001	19.940001	303.230011	178.720001	174.729996	425.241089	1655.449951
10/9/2013	69.512856	114.470001	33.75	20.030001	298.230011	181.320007	168.779999	426.332001	1656.400024
10/10/2013	69.94857	118.900002	34.150002	20.34	305.170013	184.770004	172.929993	432.498901	1692.560059
10/11/2013	70.401428	117.980003	34.200001	20.459999	310.890015	186.160004	178.699997	434.366882	1703.199951
10/14/2013	70.862854	119.459999	33.919998	20.59	310.700012	186.970001	179.720001	436.419189	1710.140015
10/15/2013	71.239998	118.18	33.709999	20.559999	306.399994	184.660004	183.940002	439.358185	1698.060059
10/16/2013	71.587143	120.339996	34.200001	20.690001	310.48999	186.729996	183.559998	447.338257	1721.540039
10/17/2013	72.071426	122.290001	34.439999	20.780001	310.769989	174.830002	182.800003	442.735504	1733.150024
10/18/2013	72.69857	122.519997	34.610001	20.690001	328.929993	173.779999	183.399994	503.816559	1744.5
10/21/2013	74.480003	121.470001	35.220001	20.77	326.440002	172.860001	172.600006	499.776703	1744.660034
10/22/2013	74.267143	122.480003	35.23	20.57	332.540009	174.970001	171.539993	501.619812	1754.670044
10/23/2013	74.994286	129.020004	35.279999	20.059999	326.76001	175.770004	164.5	513.779236	1746.380005
10/24/2013	75.987144	128.979996	34.630001	20.639999	332.209991	177.800003	173.149994	510.860168	1752.069946
10/25/2013	75.137146	131.190002	35.189999	20.309999	363.390015	176.850006	169.660004	505.704498	1759.77002
10/28/2013	75.697144	129.880005	35.57	19.950001	358.160004	177.350006	162.860001	505.604858	1762.109985
10/29/2013	73.811432	129.660004	36.27	20.219999	362.700012	182.119995	164.470001	516.185181	1771.949951
10/30/2013	74.985718	129.679993	36.259998	20.290001	361.079987	180.149994	159.220001	513.286072	1763.310059
10/31/2013	74.671425	130.5	36.200001	19.040001	364.029999	179.210007	159.940002	513.365784	1756.540039
11/1/2013	74.290001	133.029999	36.240002	19.299999	359	179.229996	162.169998	511.602386	1761.640015
11/4/2013	75.25	132.789993	36.450001	19.290001	358.73999	180.270004	175.199997	511.13913	1767.930054
11/5/2013	75.064285	133.570007	35.529999	19.15	358.890015	177.850006	176.809998	508.852692	1762.969971
11/6/2013	74.417145	133.089996	35.82	19.1	356.179993	179.190002	151.160004	509.465393	1770.48999
11/7/2013	73.21286	131.509995	35.110001	18.58	343.559998	180	139.770004	502.093018	1747.150024
11/8/2013	74.365715	133.490005	35.169998	19.09	350.309998	179.990005	137.949997	506.11795	1770.609985
11/11/2013	74.150002	132.529999	35.029999	19.200001	354.380005	182.880005	144.699997	503.408112	1771.890015
11/12/2013	74.28714	132.330002	35.169998	19.26	349.529999	183.070007	137.800003	504.000885	1767.689941
11/13/2013	74.375717	133.169998	35.07	19.700001	356.220001	183.550003	138.699997	514.307251	1782
11/14/2013	75.451431	135.089996	35.16	19.559999	367.399994	182.210007	137.600006	515.682068	1790.619995
